Record,Date,UTC_Time,puissance_mouteur1,puissance_mouteur2,val_TT-401,val_TT-402,val_FT-501,val_TSH-401,val_LIT-101,val_LIT-102,val_TT-101,val_TT-201,val_PT-101,systeme_mode_automatique,systeme_mode_manuel,systeme_mode_test,systeme_mode_arret,Torchere_active_niveau_Haut_gaz,systeme_arret_urgnce,phase_compostage_digesteur_3,phase_anoxie_digesteur_3,phase_methanisation_digesteur_3,phase_methanisation_sans_percolation_digesteur_3,phase_inertage_digesteur_3,phase_inertage_digesteur_3,degonflage_joints_digesteurs_3,vidange_digesteur_3,percolation_digesteur_3,attente_apres_percolation_digesteur_3,etape_initiale_grafcet_digesteur_4,phase_compostage_digesteur_4,phase_anoxie_digesteur_4,phase_methanisation_digesteur_4,phase_methanisation_sans_percolation_digesteur_4,phase_inertage_digesteur_4,phase_inertage_digesteur_4,vidange_digesteur_4,percolation_digesteur_4,phase_compostage_digesteur_1,phase_anoxie_digesteur_1,phase_methanisation_digesteur_1,phase_methanisation_sans_percolation_digesteur_1,phase_inertage_digesteur_1,phase_inertage_digesteur_1,vidange_digesteur_1,percolation_digesteur_1,phase_compostage_digesteur_2,phase_anoxie_digesteur_2,phase_methanisation_digesteur_2,phase_methanisation_sans_percolation_digesteur_2,phase_inertage_digesteur_2,phase_inertage_digesteur_2,percolation_digesteur_2,fonctionnement_moteur1,fonctionnement_moteur2,defaut_moteur1,defaut_moteur2,CH4_cent,Biogaz_produit_m3
249318,1/25/2023,20:42:24,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249319,1/25/2023,20:42:26,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249320,1/25/2023,20:42:28,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249321,1/25/2023,20:42:30,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249322,1/25/2023,20:42:32,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249323,1/25/2023,20:42:34,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249324,1/25/2023,20:42:36,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249325,1/25/2023,20:42:38,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249326,1/25/2023,20:42:40,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249327,1/25/2023,20:42:42,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249328,1/25/2023,20:42:44,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.9
249329,1/25/2023,20:42:46,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249330,1/25/2023,20:42:48,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249331,1/25/2023,20:42:50,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249332,1/25/2023,20:42:52,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249333,1/25/2023,20:42:54,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249334,1/25/2023,20:42:56,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249335,1/25/2023,20:42:58,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249336,1/25/2023,20:43:00,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249337,1/25/2023,20:43:02,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.2
249338,1/25/2023,20:43:04,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249339,1/25/2023,20:43:06,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249340,1/25/2023,20:43:08,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249341,1/25/2023,20:43:10,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249342,1/25/2023,20:43:12,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249343,1/25/2023,20:43:14,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249344,1/25/2023,20:43:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249345,1/25/2023,20:43:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249346,1/25/2023,20:43:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249347,1/25/2023,20:43:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.4
249348,1/25/2023,20:43:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249349,1/25/2023,20:43:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249350,1/25/2023,20:43:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249351,1/25/2023,20:43:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249352,1/25/2023,20:43:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249353,1/25/2023,20:43:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249354,1/25/2023,20:43:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249355,1/25/2023,20:43:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249356,1/25/2023,20:43:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249357,1/25/2023,20:43:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249358,1/25/2023,20:43:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249359,1/25/2023,20:43:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249360,1/25/2023,20:43:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249361,1/25/2023,20:43:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249362,1/25/2023,20:43:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249363,1/25/2023,20:43:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249364,1/25/2023,20:43:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249365,1/25/2023,20:43:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249366,1/25/2023,20:44:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249367,1/25/2023,20:44:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249368,1/25/2023,20:44:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249369,1/25/2023,20:44:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249370,1/25/2023,20:44:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249371,1/25/2023,20:44:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249372,1/25/2023,20:44:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249373,1/25/2023,20:44:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249374,1/25/2023,20:44:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,10.8
249375,1/25/2023,20:44:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249376,1/25/2023,20:44:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249377,1/25/2023,20:44:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249378,1/25/2023,20:44:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249379,1/25/2023,20:44:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249380,1/25/2023,20:44:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249381,1/25/2023,20:44:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249382,1/25/2023,20:44:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249383,1/25/2023,20:44:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249384,1/25/2023,20:44:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249385,1/25/2023,20:44:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249386,1/25/2023,20:44:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249387,1/25/2023,20:44:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249388,1/25/2023,20:44:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249389,1/25/2023,20:44:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249390,1/25/2023,20:44:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249391,1/25/2023,20:44:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249392,1/25/2023,20:44:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249393,1/25/2023,20:44:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249394,1/25/2023,20:44:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249395,1/25/2023,20:44:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249396,1/25/2023,20:45:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249397,1/25/2023,20:45:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249398,1/25/2023,20:45:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249399,1/25/2023,20:45:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249400,1/25/2023,20:45:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249401,1/25/2023,20:45:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11
249402,1/25/2023,20:45:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11.4
249403,1/25/2023,20:45:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,11.4
